"latitud","longitud","sucursal","dias sin gestion","aceptacion","monto adeudado","saldo total","porcentaje pagado","ejecutivo"
"20.90033","-88.755839","TUNKAS","106","NO"," $17.007,53 "," $17.007,53 ","55.03","LNDZUH"
"20.898993","-88.752717","TUNKAS","44","NO"," $27.082,61 "," $27.082,61 ","49.31","LATULO"
"20.903013","-88.750303","TUNKAS","33","NO"," $3.313,34 "," $3.313,34 ","79.84","LNDZUH"
"20.898993","-88.752717","TUNKAS","13","SI"," $4.538,44 "," $4.538,44 ","73.81","LNDZUH"
"20.812325","-88.777717","TUNKAS","20","NO"," $3.703,87 "," $3.703,87 ","75.9","ARPACH"
"20.800798","-88.812699","TUNKAS","16","NO"," $17.609,97 "," $17.609,97 ","47.82","ARPACH"
"20.946666","-88.674722","TUNKAS","42","NO"," $13.117,47 "," $13.117,47 ","57.38","LNDZUH"
"20.834722","-88.840277","TUNKAS","20","NO"," $14.817,90 "," $14.817,90 ","34.05","ARPACH"
"20.834421","-88.840578","TUNKAS","20","NO"," $1.153,15 "," $1.153,15 ","78.09","ARPACH"
"20.898382","-88.753175","TUNKAS","75","NO"," $16.428,62 "," $16.428,62 ","28.75","ARPACH"
"20.898677","-88.751725","TUNKAS","12","SI"," $13.073,68 "," $13.073,68 ","39.57","LATULO"
"20.813368","-88.780217","TUNKAS","20","NO"," $21.317,01 "," $21.317,01 ","18.78","ARPACH"
"20.900198","-88.752763","TUNKAS","12","SI"," $1.126,23 "," $1.126,23 ","82.5","LNDZUH"
"0","0","UMAN","177","NO"," $3.004,27 "," $3.004,27 ","92.35","JIPOMA"
"0","0","UMAN","115","NO"," $3.497,19 "," $3.497,19 ","93.16","JICASO"
"0","0","UMAN","96","NO"," $3.907,04 "," $3.907,04 ","90.93","JICASO"
"0","0","UMAN","13","SI"," $7.205,66 "," $7.205,66 ","83.07","LRGOME"
"0","0","UMAN","47","NO"," $7.982,67 "," $7.982,67 ","84.98","JICASO"
"0","0","UMAN","62","NO"," $15.697,87 "," $15.697,87 ","81.33","JICASO"
"0","0","UMAN","34","NO"," $11.111,73 "," $11.111,73 ","74.37","JICASO"
"0","0","UMAN","70","NO"," $14.998,06 "," $14.998,06 ","76.5","JICASO"
"0","0","UMAN","14","NO"," $10.494,12 "," $10.494,12 ","75.25","JICASO"
"0","0","UMAN","62","NO"," $8.537,55 "," $8.537,55 ","79.54","JICASO"
"0","0","UMAN","47","NO"," $13.598,79 "," $13.598,79 ","72.55","JIPOMA"
"0","0","UMAN","19","NO"," $12.843,53 "," $12.843,53 ","71.14","JIPOMA"
"0","0","UMAN","14","NO"," $6.036,53 "," $6.036,53 ","86.12","JICASO"
"0","0","UMAN","34","NO"," $20.839,97 "," $20.839,97 ","60.94","JICASO"
"0","0","UMAN","26","NO"," $19.593,86 "," $19.593,86 ","62.96","JICASO"
"0","0","UMAN","145","NO"," $19.617,93 "," $19.617,93 ","61.54","JICASO"
"0","0","UMAN","13","SI"," $10.673,31 "," $10.673,31 ","80.67","JIPOMA"
"20.888874","-89.736316","UMAN","27","NO"," $6.032,58 "," $6.032,58 ","89.1","LRGOME"
"20.888736","-89.735713","UMAN","33","NO"," $1.915,38 "," $1.915,38 ","95.12","LRGOME"
"0","0","UMAN","16","NO"," $27.780,92 "," $27.780,92 ","47.84","JICASO"
"20.74866","-89.723697","UMAN","16","NO"," $8.336,61 "," $8.336,61 ","83.64","JICASO"
"0","0","UMAN","66","NO"," $28.402,22 "," $28.402,22 ","48.05","LRGOME"
"0","0","UMAN","30","NO"," $26.119,21 "," $26.119,21 ","50.83","LRGOME"
"0","0","UMAN","41","NO"," $5.785,52 "," $5.785,52 ","78.84","JIPOMA"
"0","0","UMAN","30","NO"," $33.247,82 "," $33.247,82 ","60.98","LRGOME"
"20.888727","-89.736357","UMAN","27","NO"," $5.813,27 "," $5.813,27 ","78.49","LRGOME"
"0","0","UMAN","17","NO"," $8.003,88 "," $8.003,88 ","84.88","JICASO"
"0","0","UMAN","60","NO"," $5.697,70 "," $5.697,70 ","73.83","JICASO"
"0","0","UMAN","17","NO"," $3.991,18 "," $3.991,18 ","79.17","JICASO"
"0","0","UMAN","268","NO"," $20.101,59 "," $20.101,59 ","49.44","JIPOMA"
"0","0","UMAN","24","NO"," $7.702,58 "," $7.702,58 ","70.66","JIPOMA"
"20.885925","-89.742065","UMAN","17","NO"," $31.552,38 "," $31.552,38 ","40.6","JICASO"
"0","0","UMAN","23","NO"," $18.076,83 "," $18.076,83 ","66.06","JICASO"
"0","0","UMAN","270","NO"," $4.979,34 "," $4.979,34 ","68.42","MAMUCA"
"0","0","UMAN","31","NO"," $11.613,55 "," $11.613,55 ","64.72","JIPOMA"
"20.894476","-89.732427","UMAN","13","SI"," $8.883,12 "," $8.883,12 ","71.44","JICASO"
"20.703579","-90.159433","UMAN","13","SI"," $34.137,78 "," $34.137,78 ","36.01","LRGOME"
"20.903637","-89.795904","UMAN","46","NO"," $21.628,72 "," $21.628,72 ","45.32","JICASO"
"0","0","UMAN","12","SI"," $4.119,90 "," $4.119,90 ","80.05","JIPOMA"
"20.887996","-89.749575","UMAN","26","NO"," $29.515,38 "," $29.515,38 ","44.5","LRGOME"
"20.887217","-89.75993","UMAN","24","NO"," $14.247,39 "," $14.247,39 ","54.02","JICASO"
"0","0","UMAN","46","NO"," $26.236,23 "," $26.236,23 ","27.72","JICASO"
"0","0","UMAN","17","NO"," $36.492,72 "," $36.492,72 ","30.74","JICASO"
"20.882543","-89.886993","UMAN","32","NO"," $33.048,20 "," $33.048,20 ","24.88","LRGOME"
"20.892376","-89.737499","UMAN","22","NO"," $38.725,27 "," $38.725,27 ","28.82","LRGOME"
"20.888485","-89.732575","UMAN","13","SI"," $10.840,40 "," $10.840,40 ","50.12","LRGOME"
"20.929715","-89.669116","UMAN","27","NO"," $10.187,93 "," $10.187,93 ","70.22","LRGOME"
"20.845593","-89.835853","UMAN","22","NO"," $8.442,05 "," $8.442,05 ","47.36","LRGOME"
"20.913205","-89.604542","UMAN","16","NO"," $69.144,26 "," $69.144,26 ","28.88","LRGOME"
"20.898967","-89.796979","UMAN","24","NO"," $6.605,26 "," $6.605,26 ","66.75","JIPOMA"
"20.74482","-89.724763","UMAN","45","NO"," $18.752,76 "," $18.752,76 ","44.84","JICASO"
"0","0","UMAN","47","NO"," $22.016,74 "," $22.016,74 ","42.16","JIPOMA"
"0","0","UMAN","36","NO"," $38.923,14 "," $38.923,14 ","27.8","LRGOME"
"0","0","UMAN","27","NO"," $41.039,55 "," $41.039,55 ","23.71","LRGOME"
"20.817777","-89.803055","UMAN","48","NO"," $16.976,94 "," $16.976,94 ","43.43","JIPOMA"
"20.875974","-89.753719","UMAN","12","SI"," $21.394,45 "," $21.394,45 ","25.24","LRGOME"
"0","0","UMAN","23","NO"," $15.526,70 "," $15.526,70 ","42.2","JICASO"
"20.903132","-89.796089","UMAN","41","NO"," $13.439,90 "," $13.439,90 ","38.42","JICASO"
"0","0","UMAN","32","NO"," $10.403,44 "," $10.403,44 ","49.03","JICASO"
"0","0","UMAN","30","NO"," $29.717,87 "," $29.717,87 ","25.4","LRGOME"
"20.857807","-89.67127","UMAN","43","NO"," $48.385,73 "," $48.385,73 ","19.56","LRGOME"
"20.650751","-89.891823","UMAN","13","SI"," $43.182,13 "," $43.182,13 ","18.49","LRGOME"
"0","0","UMAN","16","NO"," $25.498,75 "," $25.498,75 ","25.15","JICASO"
"0","0","UMAN","66","NO"," $25.974,38 "," $25.974,38 ","20.31","JIPOMA"
"0","0","UMAN","27","NO"," $1.789,98 "," $1.789,98 ","77.55","LRGOME"
"0","0","UMAN","24","NO"," $13.495,84 "," $13.495,84 ","38.24","JIPOMA"
"0","0","UMAN","79","NO"," $10.578,95 "," $10.578,95 ","33.21","JIPOMA"
"20.919738","-89.712641","UMAN","13","SI"," $15.690,57 "," $15.690,57 ","26.5","LRGOME"
"20.870612","-89.750076","UMAN","27","NO"," $2.611,28 "," $2.611,28 ","69.49","LRGOME"
"0","0","UMAN","53","NO"," $44.157,84 "," $44.157,84 ","15.59","LRGOME"
"20.881998","-89.756266","UMAN","27","NO"," $19.244,20 "," $19.244,20 ","28.43","LRGOME"
"20.895352","-89.72842","UMAN","37","NO"," $18.522,45 "," $18.522,45 ","29.62","LRGOME"
"0","0","UMAN","65","NO"," $13.867,99 "," $13.867,99 ","37.54","JICASO"
"0","0","UMAN","25","NO"," $28.854,63 "," $28.854,63 ","30.55","JICASO"
"20.887639","-89.733572","UMAN","13","SI"," $12.580,32 "," $12.580,32 ","53.9","LRGOME"
"20.904641","-89.69912","UMAN","12","SI"," $15.626,41 "," $15.626,41 ","39.92","LRGOME"
"20.881998","-89.756266","UMAN","54","NO"," $3.026,84 "," $3.026,84 ","70.94","LRGOME"
"20.876277","-89.743517","UMAN","23","NO"," $6.133,49 "," $6.133,49 ","52.22","LRGOME"
"20.750657","-89.83492","UMAN","99","NO"," $29.490,07 "," $29.490,07 ","21.87","LRMYME"
"20.650174","-89.896927","UMAN","81","NO"," $9.773,86 "," $9.773,86 ","38.47","LRGOME"
"20.938834","-89.830508","UMAN","30","NO"," $24.669,04 "," $24.669,04 ","23.15","LRGOME"
"20.90471","-89.583256","UMAN","27","NO"," $16.305,58 "," $16.305,58 ","23.55","LRGOME"
"0","0","UMAN","53","NO"," $10.692,97 "," $10.692,97 ","32.61","JICASO"
"20.891942","-89.749976","UMAN","24","NO"," $23.342,43 "," $23.342,43 ","12.01","JIPOMA"
"20.904763","-89.583321","UMAN","27","NO"," $39.930,08 "," $39.930,08 ","6.74","JIPOMA"
"20.871282","-89.745816","UMAN","13","SI"," $24.673,49 "," $24.673,49 ","7.57","JICASO"
"20.891141","-89.736341","UMAN","Sin Gestion","NO"," $13.487,36 "," $13.487,36 ","0","LRMYME"
"20.891136","-89.736353","UMAN","Sin Gestion","NO"," $23.764,25 "," $23.764,25 ","0","LRMYME"
"0","0","UMAN","Sin Gestion","NO"," $18.085,75 "," $18.085,75 ","16.08","LRMYME"
"20.699884","-88.210234","VALLADOLID","28","NO"," $24.009,81 "," $24.009,81 ","88.41","SYDZDZ"
"20.696365","-88.226584","VALLADOLID","234","NO"," $11.890,89 "," $11.890,89 ","76.87","AMHEOS"
"20.640474","-88.143052","VALLADOLID","37","NO"," $23.099,90 "," $23.099,90 ","66.91","FJCOKA"
"20.810342","-88.201894","VALLADOLID","279","NO"," $27.644,63 "," $27.644,63 ","62.52","FJCOKA"
"20.599998","-88.165436","VALLADOLID","100","NO"," $40.894,35 "," $40.894,35 ","53.13","FJCOKA"
"20.762982","-88.393725","VALLADOLID","Sin Gestion","NO"," $14.300,04 "," $14.300,04 ","73.27","ODCHCE"
"20.704129","-88.215401","VALLADOLID","22","NO"," $1.208,86 "," $1.208,86 ","94.5","AMHEOS"
"20.696151","-88.200688","VALLADOLID","302","NO"," $418,31 "," $418,31 ","98.63","ODCHCE"
"20.68465","-88.192611","VALLADOLID","32","NO"," $2.796,64 "," $2.796,64 ","86.89","AMHEOS"
"20.700137","-88.217539","VALLADOLID","19","NO"," $74.591,75 "," $74.591,75 ","30.33","AMHEOS"
"20.693671","-88.220088","VALLADOLID","22","NO"," $49.783,71 "," $49.783,71 ","49.88","AMHEOS"
"20.713206","-88.263003","VALLADOLID","76","NO"," $5.829,47 "," $5.829,47 ","87.92","ODCHCE"
"20.607963","-88.26204","VALLADOLID","17","NO"," $6.948,38 "," $6.948,38 ","84","JGITDZ"
"20.686876","-88.211217","VALLADOLID","Sin Gestion","NO"," $7.043,58 "," $7.043,58 ","84.73","GABAPU"
"20.701027","-88.194648","VALLADOLID","17","NO"," $19.576,45 "," $19.576,45 ","67.1","JGITDZ"
"20.384073","-88.084636","VALLADOLID","22","NO"," $7.412,19 "," $7.412,19 ","78.85","AMHEOS"
"20.677738","-88.182754","VALLADOLID","27","NO"," $165.527,39 "," $165.527,39 ","21.01","ODCHCE"
"20.684333","-88.202025","VALLADOLID","13","SI"," $8.387,51 "," $8.387,51 ","75.69","CORACA"
"20.700521","-88.196644","VALLADOLID","47","NO"," $12.574,28 "," $12.574,28 ","77.47","ODCHCE"
"20.806911","-88.205928","VALLADOLID","78","NO"," $98.601,93 "," $98.601,93 ","44.13","SYDZDZ"
"20.67444","-88.199142","VALLADOLID","22","NO"," $15.563,31 "," $15.563,31 ","70.76","AMHEOS"
"20.697046","-88.184457","VALLADOLID","32","NO"," $17.876,51 "," $17.876,51 ","66.51","JCNANA"
"20.632609","-88.210007","VALLADOLID","31","NO"," $13.485,89 "," $13.485,89 ","65.4","DIPOCU"
"20.699796","-88.20836","VALLADOLID","Sin Gestion","NO"," $16.784,88 "," $16.784,88 ","67.3","JGITDZ"
"20.685389","-88.187373","VALLADOLID","137","NO"," $15.697,91 "," $15.697,91 ","64.7","JGITDZ"
"20.734798","-88.234503","VALLADOLID","27","NO"," $16.315,49 "," $16.315,49 ","51.61","CORACA"
"20.435207","-88.095552","VALLADOLID","Sin Gestion","NO"," $17.257,26 "," $17.257,26 ","49.13","JGITDZ"
"20.722558","-88.152541","VALLADOLID","333","NO"," $16.322,80 "," $16.322,80 ","58.48","ODCHCE"
"20.67444","-88.199142","VALLADOLID","142","NO"," $3.868,52 "," $3.868,52 ","75.72","AMHEOS"
"20.369499","-87.973852","VALLADOLID","405","NO"," $10.784,31 "," $10.784,31 ","49.75","JCNANA"
"20.686907","-88.185137","VALLADOLID","29","NO"," $19.686,83 "," $19.686,83 ","47.82","JCNANA"
"20.700682","-88.191215","VALLADOLID","212","NO"," $40.395,21 "," $40.395,21 ","25.74","ODCHCE"
"20.682912","-88.174011","VALLADOLID","13","SI"," $119.829,28 "," $119.829,28 ","23.27","ODCHCE"
"20.717637","-88.318106","VALLADOLID","12","SI"," $39.915,49 "," $39.915,49 ","45.75","FJCOKA"
"20.716019","-88.316167","VALLADOLID","125","NO"," $19.042,04 "," $19.042,04 ","47.68","GABAPU"
"20.700986","-88.194648","VALLADOLID","51","NO"," $91.479,98 "," $91.479,98 ","14.19","GABAPU"
"20.733956","-88.238839","VALLADOLID","13","SI"," $3.957,18 "," $3.957,18 ","75.99","CORACA"
"20.698445","-88.220754","VALLADOLID","80","NO"," $11.319,20 "," $11.319,20 ","46.17","CORACA"
"20.629457","-88.2228","VALLADOLID","13","SI"," $1.764,80 "," $1.764,80 ","89.49","DIPOCU"
"20.698628","-88.184806","VALLADOLID","41","NO"," $5.024,17 "," $5.024,17 ","81.09","DIPOCU"
"20.356664","-88.139456","VALLADOLID","78","NO"," $30.608,63 "," $30.608,63 ","36.65","JCNANA"
"20.532838","-88.267627","VALLADOLID","51","NO"," $59.051,60 "," $59.051,60 ","41.26","JGITDZ"
"20.716746","-88.313825","VALLADOLID","277","NO"," $8.057,71 "," $8.057,71 ","68.68","GABAPU"
"20.713824","-88.320889","VALLADOLID","Sin Gestion","NO"," $33.577,22 "," $33.577,22 ","37.9","GABAPU"
"20.412695","-87.976308","VALLADOLID","Sin Gestion","NO"," $37.633,82 "," $37.633,82 ","32.42","JGITDZ"
"20.598477","-88.164828","VALLADOLID","121","NO"," $10.197,43 "," $10.197,43 ","81.5","AMHEOS"
"20.699142","-88.212594","VALLADOLID","16","NO"," $11.917,56 "," $11.917,56 ","55.08","GABAPU"
"20.310789","-88.017053","VALLADOLID","30","NO"," $8.303,94 "," $8.303,94 ","62.14","JCNANA"
"20.674664","-88.212794","VALLADOLID","20","NO"," $113.089,99 "," $113.089,99 ","26.06","SYDZDZ"
"20.71598","-88.31625","VALLADOLID","12","SI"," $39.817,86 "," $39.817,86 ","40.78","GABAPU"
"20.536519","-88.27502","VALLADOLID","145","NO"," $15.488,74 "," $15.488,74 ","49.66","AMHEOS"
"20.642572","-88.141629","VALLADOLID","17","NO"," $4.606,03 "," $4.606,03 ","71.91","AMHEOS"
"20.435355","-88.096056","VALLADOLID","18","NO"," $12.123,30 "," $12.123,30 ","44.06","JCNANA"
"20.646607","-88.142004","VALLADOLID","32","NO"," $4.637,66 "," $4.637,66 ","71.7","JCNANA"
"20.627164","-88.414498","VALLADOLID","140","NO"," $18.686,67 "," $18.686,67 ","49.26","ODCHCE"
"20.697663","-88.21761","VALLADOLID","194","NO"," $43.887,15 "," $43.887,15 ","35.52","JGITDZ"
"20.625989","-88.414817","VALLADOLID","16","NO"," $11.786,38 "," $11.786,38 ","44.17","ODCHCE"
"20.705987","-88.185189","VALLADOLID","47","NO"," $11.775,03 "," $11.775,03 ","34.11","GABAPU"
"20.696199","-88.183941","VALLADOLID","47","NO"," $26.728,82 "," $26.728,82 ","38.35","ODCHCE"
"20.717034","-88.316158","VALLADOLID","24","NO"," $5.058,82 "," $5.058,82 ","62.89","ODCHCE"
"20.716593","-88.316322","VALLADOLID","17","NO"," $6.034,93 "," $6.034,93 ","67.04","GABAPU"
"20.713736","-88.320651","VALLADOLID","23","NO"," $24.480,69 "," $24.480,69 ","38.93","ODCHCE"
"20.697739","-88.196338","VALLADOLID","Sin Gestion","NO"," $9.054,74 "," $9.054,74 ","43.95","GABAPU"
"20.415362","-87.975252","VALLADOLID","13","SI"," $12.982,18 "," $12.982,18 ","64.69","LATACA"
"20.690049","-88.214226","VALLADOLID","279","NO"," $27.578,19 "," $27.578,19 ","33.77","JGITDZ"
"20.71281","-88.313851","VALLADOLID","52","NO"," $9.730,04 "," $9.730,04 ","54.53","GABAPU"
"20.714379","-88.315423","VALLADOLID","Sin Gestion","NO"," $20.215,00 "," $20.215,00 ","31.87","DIPOCU"
"20.697945","-88.184897","VALLADOLID","26","NO"," $4.269,21 "," $4.269,21 ","67.21","DIPOCU"
"20.70151","-88.188426","VALLADOLID","76","NO"," $6.780,73 "," $6.780,73 ","36.9","JGITDZ"
"20.698605","-88.186843","VALLADOLID","38","NO"," $9.023,82 "," $9.023,82 ","45.61","JGITDZ"
"20.671376","-88.199295","VALLADOLID","47","NO"," $7.058,31 "," $7.058,31 ","45.31","ODCHCE"
"0","0","VALLADOLID","12","SI"," $24.067,78 "," $24.067,78 ","28.9","ODCHCE"
"20.414279","-87.973909","VALLADOLID","76","NO"," $9.880,72 "," $9.880,72 ","50.64","JGITDZ"
"20.698577","-88.186795","VALLADOLID","31","NO"," $6.177,01 "," $6.177,01 ","52.39","JGITDZ"
"20.705735","-88.191447","VALLADOLID","31","NO"," $9.957,60 "," $9.957,60 ","38.13","GABAPU"
"20.64082","-88.147991","VALLADOLID","47","NO"," $48.294,72 "," $48.294,72 ","28.5","JCNANA"
"20.799021","-88.201136","VALLADOLID","33","NO"," $6.489,36 "," $6.489,36 ","58.23","LATACA"
"20.645325","-88.245547","VALLADOLID","70","NO"," $21.840,15 "," $21.840,15 ","16.43","CORACA"
"20.827761","-88.319047","VALLADOLID","65","NO"," $1.231,60 "," $1.231,60 ","88.55","LEBAUN"
"20.826147","-88.319773","VALLADOLID","65","NO"," $983,84 "," $983,84 ","88.57","LEBAUN"
"20.825296","-88.320968","VALLADOLID","65","NO"," $859,40 "," $859,40 ","88.58","LEBAUN"
"20.825295","-88.320969","VALLADOLID","65","NO"," $983,84 "," $983,84 ","88.57","LEBAUN"
"20.827733","-88.319834","VALLADOLID","65","NO"," $859,42 "," $859,42 ","88.58","LEBAUN"
"20.362673","-88.035343","VALLADOLID","47","NO"," $11.632,93 "," $11.632,93 ","29.44","JCNANA"
"20.384263","-88.087854","VALLADOLID","Sin Gestion","NO"," $14.820,53 "," $14.820,53 ","29.98","JCNANA"
"20.688951","-88.211596","VALLADOLID","Sin Gestion","NO"," $8.358,98 "," $8.358,98 ","37.61","JCNANA"
"20.691381","-88.186705","VALLADOLID","50","NO"," $22.169,34 "," $22.169,34 ","23.92","GABAPU"
"20.673916","-88.200315","VALLADOLID","32","NO"," $44.297,02 "," $44.297,02 ","18.1","JCNANA"
"20.734188","-88.234308","VALLADOLID","Sin Gestion","NO"," $20.229,70 "," $20.229,70 ","23.08","GABAPU"
"20.639825","-88.294892","VALLADOLID","32","NO"," $12.892,69 "," $12.892,69 ","21.89","FJCOKA"
"20.415218","-88.030032","VALLADOLID","27","NO"," $8.989,04 "," $8.989,04 ","32.41","JCNANA"
"20.419786","-88.031039","VALLADOLID","13","SI"," $31.494,96 "," $31.494,96 ","13.34","JCNANA"
"20.646271","-88.143708","VALLADOLID","Sin Gestion","NO"," $24.080,38 "," $24.080,38 ","11.41","JGITDZ"
"20.696425","-88.22544","VALLADOLID","24","NO"," $15.443,32 "," $15.443,32 ","17.49","LATACA"
"20.698023","-88.18183","VALLADOLID","48","NO"," $23.144,67 "," $23.144,67 ","12.59","DIPOCU"
"20.705745","-88.187969","VALLADOLID","47","NO"," $67.431,54 "," $67.431,54 ","6.16","ODCHCE"
"20.417755","-88.026758","VALLADOLID","Sin Gestion","NO"," $27.677,08 "," $27.677,08 ","15.01","JGITDZ"
"20.716832","-88.314004","VALLADOLID","Sin Gestion","NO"," $7.752,46 "," $7.752,46 ","25.62","GABAPU"
"20.632463","-88.214771","VALLADOLID","Sin Gestion","NO"," $23.596,61 "," $23.596,61 ","35.81","JCNANA"
"20.306398","-88.016156","VALLADOLID","116","NO"," $16.352,16 "," $16.352,16 ","22.63","JCNANA"
"20.692566","-88.194413","VALLADOLID","80","NO"," $20.271,72 "," $20.271,72 ","5.94","JGITDZ"
"20.686631","-88.187835","VALLADOLID","Sin Gestion","NO"," $4.612,06 "," $4.612,06 ","50","LATACA"
"20.703263","-88.213994","VALLADOLID","19","NO"," $11.978,26 "," $11.978,26 ","7.58","CORACA"
"20.679708","-88.199453","VALLADOLID","Sin Gestion","NO"," $12.979,05 "," $12.979,05 ","7.7","LATACA"
"20.695507","-88.205941","VALLADOLID","Sin Gestion","NO"," $5.173,49 "," $5.173,49 ","43.64","LATACA"
